Synonym	Primary symbols	Ambiguity
MAR1	RTL1	0
MAR1_HUMAN	MLANA	0
MAR2	PEG10	0
MAR3	RTL3|RTL4	1
MAR8	RTL8C	0
MAR8A	RTL8A	0
MAR8B	RTL8B	0
MAR8C	RTL8C	0
MARC1_HUMAN	MARC1	0
MARC2_HUMAN	MARC2	0
MARCO_HUMAN	MARCO	0
MARCS_HUMAN	MARCKS	0
MARE	NPRL3	0
MARE1_HUMAN	MAPRE1	0
MARE2_HUMAN	MAPRE2	0
MARE3_HUMAN	MAPRE3	0
MARF1_HUMAN	MARF1	0
MARH1_HUMAN	MARCH1	0
MARH2_HUMAN	MARCH2	0
MARH3_HUMAN	MARCH3	0
MARH4_HUMAN	MARCH4	0
MARH5_HUMAN	MARCH5	0
MARH6_HUMAN	MARCH6	0
MARH7_HUMAN	MARCH7	0
MARH8_HUMAN	MARCH8	0
MARH9_HUMAN	MARCH9	0
MARHA_HUMAN	MARCH10	0
MARHB_HUMAN	MARCH11	0
MARK	MARK1	0
MARK1_HUMAN	MARK1	0
MARK2_HUMAN	MARK2	0
MARK3_HUMAN	MARK3	0
MARK4_HUMAN	MARK4	0
MARKK	TAOK1	0
MARKL1	MARK4	0
MARLIN1	JAKMIP1	0
MART1	MLANA|RTL1	1
MART2	HHAT|PEG10	1
MART3	RTL3	0
MART4	RTL4	0
MART8	RTL8C	0
MAS	MAS1	0
MAS1L_HUMAN	MAS1L	0
MASA	ENOPH1	0
MASK	ANKHD1|STK26	1
MASL1	MFHAS1	0
MASP1_HUMAN	MASP1	0
MASP2_HUMAN	MASP2	0
MASS1	GPR98	0
MAST1_HUMAN	MAST1	0
MAST205	MAST2	0
MAST2_HUMAN	MAST2	0
MAST3_HUMAN	MAST3	0
MAST4_HUMAN	MAST4	0
MASTR	MAMSTR	0
MASTR_HUMAN	MAMSTR	0
MASU1_HUMAN	MALSU1	0
MAS_HUMAN	MAS1	0
MAT	ACAT1	0
MAT1	MNAT1	0
MAT1_HUMAN	MNAT1	0
MAT2B_HUMAN	MAT2B	0
MAT8	FXYD3	0
MATA1	MAT1A	0
MATA2	MAT2A	0
MATE1	SLC47A1	0
MATE2	SLC47A2	0
MATER	NLRP5	0
MATK_HUMAN	MATK	0
MATN1_HUMAN	MATN1	0
MATN2_HUMAN	MATN2	0
MATN3_HUMAN	MATN3	0
MATN4_HUMAN	MATN4	0
MATP	SLC45A2	0
MATR3_HUMAN	MATR3	0
MATT	TMEM79	0
MAVS_HUMAN	MAVS	0
MAWBP	PBLD	0
MAWD	STRAP	0
MAX_HUMAN	MAX	0
MAZ_HUMAN	MAZ	0
MB1	CD79A|PSMB5	1
MB12A_HUMAN	MVB12A	0
MB12B_HUMAN	MVB12B	0
MB211_HUMAN	MAB21L1	0
MB212_HUMAN	MAB21L2	0
MB213_HUMAN	MAB21L3	0
MB21D1	CGAS	0
MB3L1_HUMAN	MBD3L1	0
MB3L2_HUMAN	MBD3L2	0
MB3L3_HUMAN	MBD3L3	0
MB3L4_HUMAN	MBD3L4	0
MB3L5_HUMAN	MBD3L5	0
MBB1A_HUMAN	MYBBP1A	0
MBC1	CCDC112	0
MBC2	ESYT1	0
MBD1_HUMAN	MBD1	0
MBD2_HUMAN	MBD2	0
MBD3L	MBD3L1	0
MBD3_HUMAN	MBD3	0
MBD4_HUMAN	MBD4	0
MBD5_HUMAN	MBD5	0
MBD6_HUMAN	MBD6	0
MBDIN	GPN1	0
MBIP1_HUMAN	MBIP	0
MBL	MBL2	0
MBL2_HUMAN	MBL2	0
MBLC1_HUMAN	MBLAC1	0
MBLC2_HUMAN	MBLAC2	0
MBLL	MBNL2	0
MBLL39	MBNL2	0
MBLR	PCGF6	0
MBLX39	MBNL3	0
MBN	PRTN3	0
MBNL	MBNL1	0
MBNL1_HUMAN	MBNL1	0
MBNL2_HUMAN	MBNL2	0
MBNL3_HUMAN	MBNL3	0
MBNT	LAPTM4A	0
MBOA1_HUMAN	MBOAT1	0
MBOA2_HUMAN	MBOAT2	0
MBOA4_HUMAN	MBOAT4	0
MBOA5_HUMAN	LPCAT3	0
MBOA7_HUMAN	MBOAT7	0
MBOAT5	LPCAT3	0
MBPB1	ENO1	0
MBPH	PRG3	0
MBPHL_HUMAN	MYBPHL	0
MBP_HUMAN	MBP	0
MBR	TSPO	0
MBRL_HUMAN	TMEM259	0
MBS	PPP1R12A	0
MBS85	PPP1R12C	0
MBT1	L3MBTL3	0
MBTD1_HUMAN	MBTD1	0
MBTP1_HUMAN	MBTPS1	0
MBTP2_HUMAN	MBTPS2	0
MBX	DMBX1	0
MBXL	MBNL3	0
MC1	ATP7A	0
MC3R_HUMAN	MC3R	0
MC4R_HUMAN	MC4R	0
MC5R_HUMAN	MC5R	0
MCA32	MILR1	0
MCA3_HUMAN	EEF1E1	0
MCAF	ATF7IP	0
MCAF1	ATF7IP	0
MCAF1_HUMAN	ATF7IP	0
MCAF2	ATF7IP2	0
MCAF2_HUMAN	ATF7IP2	0
MCART1	SLC25A51	0
MCART2	SLC25A52	0
MCART6	SLC25A53	0
MCATL_HUMAN	SLC25A29	0
MCAT_HUMAN	SLC25A20	0
MCB1	PSMD4	0
MCBPE	MOCS2	0
MCC2	USHBP1	0
MCCA	MCCC1	0
MCCA_HUMAN	MCCC1	0
MCCB	MCCC2	0
MCCB_HUMAN	MCCC2	0
MCCD1_HUMAN	MCCD1	0
MCD4	PIGN	0
MCE1_HUMAN	RNGTT	0
MCEE_HUMAN	MCEE	0
MCEF	AFF4	0
MCEM1_HUMAN	MCEMP1	0
MCES_HUMAN	RNMT	0
MCF2L_HUMAN	MCF2L	0
MCF2_HUMAN	MCF2	0
MCF3	ROS1	0
MCFD2_HUMAN	MCFD2	0
MCFP	SLC25A40	0
MCG18	DNAJC4	0
MCG7	RASGRP2	0
MCH	PMCH	0
MCH2	CASP6	0
MCH3	CASP7	0
MCH4	CASP10	0
MCH5	CASP8	0
MCH6	CASP9	0
MCHL1_HUMAN	PMCHL1	0
MCHL2_HUMAN	PMCHL2	0
MCHR1_HUMAN	MCHR1	0
MCHR2_HUMAN	MCHR2	0
MCH_HUMAN	PMCH	0
MCI	MCIDAS	0
MCIN	MCIDAS	0
MCIN_HUMAN	MCIDAS	0
MCL	CLEC4D	0
MCL1_HUMAN	MCL1	0
MCLC	CLCC1	0
MCLN1_HUMAN	MCOLN1	0
MCLN2_HUMAN	MCOLN2	0
MCLN3_HUMAN	MCOLN3	0
MCM10_HUMAN	MCM10	0
MCM21R	CENPO	0
MCM2_HUMAN	MCM2	0
MCM3_HUMAN	MCM3	0
MCM4_HUMAN	MCM4	0
MCM5_HUMAN	MCM5	0
MCM6_HUMAN	MCM6	0
MCM7_HUMAN	MCM7	0
MCM8_HUMAN	MCM8	0
MCM9_HUMAN	MCM9	0
MCMBP_HUMAN	MCMBP	0
MCMD2_HUMAN	MCMDC2	0
MCMDC1	MCM9	0
MCMP	ADAM9	0
MCNAA	BPHL	0
MCP	CAPG|CD46	1
MCP1	CCL2	0
MCP2	CCL8	0
MCP3	CCL7	0
MCP4	CCL13	0
MCPH1_HUMAN	MCPH1	0
MCPH5	ASPM	0
MCPIP	ZC3H12A	0
MCPIP1	ZC3H12A	0
MCPIP2	ZC3H12B	0
MCPIP3	ZC3H12C	0
MCPIP4	ZC3H12D	0
MCP_HUMAN	CD46	0
MCR	NR3C2	0
MCRI1_HUMAN	MCRIP1	0
MCRI2_HUMAN	MCRIP2	0
MCRS1_HUMAN	MCRS1	0
MCR_HUMAN	NR3C2	0
MCS	SMCP	0
MCSC1	SLC25A24	0
MCSC2	SLC25A23	0
MCSC3	SLC25A25	0
MCSP	CSPG4|SMCP	1
MCSP_HUMAN	SMCP	0
MCT1	MCTS1|SLC16A1	1
MCT10	SLC16A10	0
MCT11	SLC16A11	0
MCT12	SLC16A12	0
MCT13	SLC16A13	0
MCT14	SLC16A14	0
MCT2	SLC16A7	0
MCT3	SLC16A8	0
MCT4	SLC16A3|SLC16A4	1
MCT5	SLC16A4|SLC16A5	1
MCT6	SLC16A5|SLC16A6	1
MCT7	SLC16A6	0
MCT8	SLC16A2	0
MCT9	SLC16A9	0
MCTP1_HUMAN	MCTP1	0
MCTP2_HUMAN	MCTP2	0
MCTS1_HUMAN	MCTS1	0
MCUB_HUMAN	MCUB	0
MCUR1_HUMAN	MCUR1	0
MCU_HUMAN	MCU	0
MD1	LY86	0
MD12L_HUMAN	MED12L	0
MD13L_HUMAN	MED13L	0
MD1L1_HUMAN	MAD1L1	0
MD2	LY96	0
MD2BP_HUMAN	MAD2L1BP	0
MD2L1_HUMAN	MAD2L1	0
MD2L2_HUMAN	MAD2L2	0
MDA5	IFIH1	0
MDA6	CDKN1A	0
MDA7	IL24	0
MDA9	SDCBP	0
MDAC1	TMEM190	0
MDC	ADAM11|CCL22	1
MDC15	ADAM15	0
MDC1_HUMAN	MDC1	0
MDC2	ADAM22	0
MDC3	ADAM23	0
MDC9	ADAM9	0
MDCL	ADAM28	0
MDCR	PAFAH1B1	0
MDDX28	DDX28	0
MDEG	ASIC2	0
MDF2	ITGB1	0
MDFIC_HUMAN	MDFIC	0
MDFI_HUMAN	MDFI	0
MDG1	DNAJB9	0
MDGA1_HUMAN	MDGA1	0
MDGA2_HUMAN	MDGA2	0
MDGI	FABP3	0
MDH1B_HUMAN	MDH1B	0
MDHA	MDH1	0
MDHC_HUMAN	MDH1	0
MDHM_HUMAN	MDH2	0
MDIG	RIOX2	0
MDL1	CLEC5A	0
MDM1_HUMAN	MDM1	0
MDM20	NAA25	0
MDM2_HUMAN	MDM2	0
MDM4_HUMAN	MDM4	0
MDMX	MDM4	0
MDN1_HUMAN	MDN1	0
MDP	DPEP1	0
MDP3	MAP7D3	0
MDP77	TXLNB	0
MDPK	DMPK	0
MDR1	ABCB1	0
MDR15	CXCR5	0
MDR1_HUMAN	ABCB1	0
MDR3	ABCB4	0
MDR3_HUMAN	ABCB4	0
MDS	PAFAH1B1	0
MDS006	ADPRM	0
MDS007	VPS29	0
MDS010	POGLUT1	0
MDS011	CCDC90B	0
MDS012	THYN1	0
MDS014	RBM8A	0
MDS015	NIF3L1	0
MDS016	MRPS21	0
MDS017	LSM3	0
MDS018	PPCDC	0
MDS019	APOBEC3G	0
MDS022	COMMD8	0
MDS023	MRPS35	0
MDS024	TRMT11	0
MDS025	CCDC90B	0
MDS027	BRK1	0
MDS029	CISD1	0
MDS030	PLGRKT	0
MDS031	ALG13	0
MDS032	USE1	0
MDS033	PSENEN	0
MDS2_HUMAN	MDS2	0
MDS5	RANGRF	0
MDSRP	POGLUT1	0
MDU1	SLC3A2	0
MDU2	CD44	0
MDU3	CD44	0
ME15P_HUMAN	METTL15P1	0
ME3L1_HUMAN	MEIS3P1	0
ME3L2_HUMAN	MEIS3P2	0
MEA	MEA1	0
MEA11	CTAGE5	0
MEA1_HUMAN	MEA1	0
MEA5	MGEA5	0
MEA6	CTAGE5	0
MEAX	VMA21	0
MEC17	ATAT1	0
MECL1	PSMB10	0
MECP2_HUMAN	MECP2	0
MECR_HUMAN	MECR	0
MECT1	CRTC1	0
MED	SCN8A	0
MED10_HUMAN	MED10	0
MED11_HUMAN	MED11	0
MED12_HUMAN	MED12	0
MED13_HUMAN	MED13	0
MED14_HUMAN	MED14	0
MED15_HUMAN	MED15	0
MED16_HUMAN	MED16	0
MED17_HUMAN	MED17	0
MED18_HUMAN	MED18	0
MED19_HUMAN	MED19	0
MED1_HUMAN	MED1	0
MED20_HUMAN	MED20	0
MED21_HUMAN	MED21	0
MED22_HUMAN	MED22	0
MED23_HUMAN	MED23	0
MED24_HUMAN	MED24	0
MED25_HUMAN	MED25	0
MED26_HUMAN	MED26	0
MED27_HUMAN	MED27	0
MED28_HUMAN	MED28	0
MED29_HUMAN	MED29	0
MED30_HUMAN	MED30	0
MED31_HUMAN	MED31	0
MED4_HUMAN	MED4	0
MED6_HUMAN	MED6	0
MED7_HUMAN	MED7	0
MED8_HUMAN	MED8	0
MED9_HUMAN	MED9	0
MEDA4	MEDAG	0
MEDA7	MZB1	0
MEDAG_HUMAN	MEDAG	0
MEF	ELF4|MEFV	1
MEF2	MEF2A	0
MEF2A_HUMAN	MEF2A	0
MEF2BNB	BORCS8	0
MEF2B_HUMAN	MEF2B	0
MEF2C_HUMAN	MEF2C	0
MEF2D_HUMAN	MEF2D	0
MEF3L1	PEG10	0
MEFV_HUMAN	MEFV	0
MEG1	PPP4R1	0
MEG10_HUMAN	MEGF10	0
MEG11_HUMAN	MEGF11	0
MEGAP	SRGAP3	0
MEGF1	FAT2	0
MEGF12	PEAR1	0
MEGF2	CELSR3	0
MEGF3	CELSR2	0
MEGF4	SLIT1	0
MEGF5	SLIT3	0
MEGF6_HUMAN	MEGF6	0
MEGF7	EGFL7|LRP4	1
MEGF8_HUMAN	MEGF8	0
MEGF9_HUMAN	MEGF9	0
MEGT1	LY6G6D	0
MEI1_HUMAN	MEI1	0
MEI4_HUMAN	MEI4	0
MEI5	SFR1	0
MEIG1_HUMAN	MEIG1	0
MEIKN_HUMAN	MEIKIN	0
MEIOB_HUMAN	MEIOB	0
MEIOC_HUMAN	MEIOC	0
MEIR5	SFR1	0
MEIS1_HUMAN	MEIS1	0
MEIS2_HUMAN	MEIS2	0
MEIS3_HUMAN	MEIS3	0
MEK1	MAP2K1	0
MEK2	MAP2K2	0
MEK3	MAP2K3	0
MEK4	MAP2K4	0
MEK5	MAP2K5	0
MEK6	MAP2K6	0
MEK7	MAP2K7	0
MEKK	MAP3K1	0
MEKK1	MAP3K1	0
MEKK2	MAP3K2	0
MEKK3	MAP3K3	0
MEKK4	MAP3K4	0
MEKK5	MAP3K5	0
MEKK6	MAP3K6	0
MEL	RAB8A	0
MEL1	PRDM16	0
MEL18	PCGF2	0
MEL4B3	FNDC1	0
MELK_HUMAN	MELK	0
MELL1	MMEL1	0
MELPH_HUMAN	MLPH	0
MELT_HUMAN	VEPH1	0
MEM3	VPS35	0
MEMA	PNN	0
MEMD	ALCAM	0
MEMO	MEMO1	0
MEMO1_HUMAN	MEMO1	0
MEN1_HUMAN	MEN1	0
MENA	ENAH	0
MENTHO	STARD3NL	0
MENT_HUMAN	MENT	0
MEOX1_HUMAN	MEOX1	0
MEOX2_HUMAN	MEOX2	0
MEP1A_HUMAN	MEP1A	0
MEP1B_HUMAN	MEP1B	0
MEP50	WDR77	0
MEP50_HUMAN	WDR77	0
MEPCE_HUMAN	MEPCE	0
MEPE_HUMAN	MEPE	0
MEPI	SERPINI2	0
MER	MERTK	0
MER34_HUMAN	ERVMER34-1	0
MER6	CD47	0
MERIT40	BABAM1	0
MERL_HUMAN	NF2	0
MERM1	BUD23	0
MERP1	EPDR1	0
MERTK_HUMAN	MERTK	0
MESDC1	TLNRD1	0
MESDC2	MESD	0
MESDM	MESD	0
MESD_HUMAN	MESD	0
MESH1	HDDC3	0
MESH1_HUMAN	HDDC3	0
MESP1_HUMAN	MESP1	0
MESP2_HUMAN	MESP2	0
MEST_HUMAN	MEST	0
MET1	GZMM	0
MET12_HUMAN	CSKMT	0
MET13_HUMAN	METTL13	0
MET14_HUMAN	METTL14	0
MET15_HUMAN	METTL15	0
MET16_HUMAN	METTL16	0
MET17_HUMAN	METTL17	0
MET18_HUMAN	METTL18	0
MET22_HUMAN	METTL22	0
MET23_HUMAN	METTL23	0
MET24_HUMAN	METTL24	0
MET25_HUMAN	METTL25	0
MET27_HUMAN	METTL27	0
MET2A_HUMAN	METTL2A	0
MET2B_HUMAN	METTL2B	0
MET7A_HUMAN	METTL7A	0
MET7B_HUMAN	METTL7B	0
METH1	ADAMTS1	0
METH2	ADAMTS8	0
METH_HUMAN	MTR	0
METK1_HUMAN	MAT1A	0
METK2_HUMAN	MAT2A	0
METL4_HUMAN	METTL4	0
METL5_HUMAN	METTL5	0
METL6_HUMAN	METTL6	0
METL8_HUMAN	METTL8	0
METL9_HUMAN	METTL9	0
METRL_HUMAN	METRNL	0
METRN_HUMAN	METRN	0
METS	ETV3	0
METT10D	METTL16	0
METT11D1	METTL17	0
METT5D1	METTL15	0
METT5D2	METTL15P1	0
METTL10	EEF1AKMT2	0
METTL11A	NTMT1	0
METTL12	CSKMT	0
METTL19	TRMT44	0
METTL2	METTL2A	0
METTL20	ETFBKMT	0
METTL21B	EEF1AKMT3	0
METTL21CP1	METTL21EP	0
METTL21D	VCPKMT	0
MET_HUMAN	MET	0
MEX3A_HUMAN	MEX3A	0
MEX3B_HUMAN	MEX3B	0
MEX3C_HUMAN	MEX3C	0
MEX3D_HUMAN	MEX3D	0
MF13A_HUMAN	MFSD13A	0
MF14A_HUMAN	MFSD14A	0
MF14B_HUMAN	MFSD14B	0
MF14C_HUMAN	MFSD14C	0
MF2L2_HUMAN	MCF2L2	0
MFA3L_HUMAN	MFAP3L	0
MFAP1_HUMAN	MFAP1	0
MFAP2_HUMAN	MFAP2	0
MFAP3_HUMAN	MFAP3	0
MFAP4_HUMAN	MFAP4	0
MFAP5_HUMAN	MFAP5	0
MFAT	AWAT2	0
MFD4A_HUMAN	MFSD4A	0
MFF_HUMAN	MFF	0
MFGM_HUMAN	MFGE8	0
MFH1	FOXC2	0
MFHA1_HUMAN	MFHAS1	0
MFI2	MELTF	0
MFI7	ITGB2	0
MFN1_HUMAN	MFN1	0
MFN2_HUMAN	MFN2	0
MFNG_HUMAN	MFNG	0
MFR	SIRPA	0
MFR1L_HUMAN	MTFR1L	0
MFRN	SLC25A37	0
MFRN1_HUMAN	SLC25A37	0
MFRN2	SLC25A28	0
MFRN2_HUMAN	SLC25A28	0
MFRP_HUMAN	MFRP	0
MFS10_HUMAN	MFSD10	0
MFS11_HUMAN	MFSD11	0
MFS12_HUMAN	MFSD12	0
MFS2B_HUMAN	MFSD2B	0
MFS4B_HUMAN	MFSD4B	0
MFS6L_HUMAN	MFSD6L	0
MFSD1_HUMAN	MFSD1	0
MFSD2	MFSD2A	0
MFSD3_HUMAN	MFSD3	0
MFSD4	MFSD4A	0
MFSD5_HUMAN	MFSD5	0
MFSD6_HUMAN	MFSD6	0
MFSD7	SLC49A3	0
MFSD8_HUMAN	MFSD8	0
MFSD9_HUMAN	MFSD9	0
MFT	SLC25A32	0
MFTC	SLC25A32	0
MFTC_HUMAN	SLC25A32	0
MFTL	RPS3A	0
MG160	GLG1	0
MG2	MUC7	0
MG50	PXDN	0
MG53	TRIM72	0
MG61	PORCN	0
MGAL_HUMAN	MGAM2	0
MGAML	MGAM	0
MGAP_HUMAN	MGA	0
MGAT	MGAT1	0
MGAT1.2	POMGNT1	0
MGAT1_HUMAN	MGAT1	0
MGAT2_HUMAN	MGAT2	0
MGAT3_HUMAN	MGAT3	0
MGA_HUMAN	MGAM	0
MGB1	SCGB2A2	0
MGB2	SCGB2A1	0
MGCA	ATRN	0
MGCRACGAP	RACGAP1	0
MGDF	THPO	0
MGDP1_HUMAN	MDP1	0
MGEA11	CTAGE5	0
MGEA6	CTAGE5	0
MGF	KITLG	0
MGLAP	MGP	0
MGLL_HUMAN	MGLL	0
MGLUR1	GRM1	0
MGLUR2	GRM2	0
MGLUR3	GRM3	0
MGLUR4	GRM4	0
MGLUR5	GRM5	0
MGLUR6	GRM6	0
MGLUR7	GRM7	0
MGLUR8	GRM8	0
MGME1_HUMAN	MGME1	0
MGMT_HUMAN	MGMT	0
MGN2_HUMAN	MAGOHB	0
MGN_HUMAN	MAGOH	0
MGP_HUMAN	MGP	0
MGR	GRHL1	0
MGRN1_HUMAN	MGRN1	0
MGSA	CXCL1	0
MGST	MGST1	0
MGST1L1	PTGES	0
MGST1_HUMAN	MGST1	0
MGST2_HUMAN	MGST2	0
MGST3_HUMAN	MGST3	0
MGT4A_HUMAN	MGAT4A	0
MGT4B_HUMAN	MGAT4B	0
MGT4C_HUMAN	MGAT4C	0
MGT4D_HUMAN	MGAT4D	0
MGT5A_HUMAN	MGAT5	0
MGT5B_HUMAN	MGAT5B	0
MHAT	UTP6	0
MHC2TA	CIITA	0
MHF1	CENPS	0
MHF2	CENPX	0
MHS3	CACNA2D1	0
MI4GD_HUMAN	MIF4GD	0
MIA2_HUMAN	MIA2	0
MIA40	CHCHD4	0
MIA40_HUMAN	CHCHD4	0
MIAL	OTOR	0
MIA_HUMAN	MIA	0
MIB1_HUMAN	MIB1	0
MIB2_HUMAN	MIB2	0
MIC1	GDF15|WDR98	1
MIC10	CD46|MINOS1	1
MIC10_HUMAN	MINOS1	0
MIC11	CD59	0
MIC13_HUMAN	MIC13	0
MIC18	EPCAM	0
MIC19	CHCHD3	0
MIC19_HUMAN	CHCHD3	0
MIC2	CD99	0
MIC23	APOO	0
MIC25	CHCHD6	0
MIC25_HUMAN	CHCHD6	0
MIC26	APOO	0
MIC26_HUMAN	APOO	0
MIC27	APOOL	0
MIC27_HUMAN	APOOL	0
MIC2L1	CD99L2	0
MIC2X	CD99	0
MIC2Y	CD99	0
MIC3	CD9	0
MIC4	CD44	0
MIC5	L1CAM	0
MIC60	IMMT	0
MIC60_HUMAN	IMMT	0
MICA1_HUMAN	MICAL1	0
MICA2_HUMAN	MICAL2	0
MICA3_HUMAN	MICAL3	0
MICAL	MICAL1	0
MICAL2PV1	MICAL2	0
MICAL2PV2	MICAL2	0
MICA_HUMAN	MICA	0
MICB_HUMAN	MICB	0
MICL	CLEC12A	0
MICLK_HUMAN	MICALCL	0
MICS1	GHITM	0
MICU1_HUMAN	MICU1	0
MICU2_HUMAN	MICU2	0
MICU3_HUMAN	MICU3	0
MID49	MIEF2	0
MID49_HUMAN	MIEF2	0
MID51	MIEF1	0
MID51_HUMAN	MIEF1	0
MIDN_HUMAN	MIDN	0
MIEAP	SPATA18	0
MIEAP_HUMAN	SPATA18	0
MIEN1_HUMAN	MIEN1	0
MIER1_HUMAN	MIER1	0
MIER2_HUMAN	MIER2	0
MIER3_HUMAN	MIER3	0
MIF1	HERPUD1	0
MIF_HUMAN	MIF	0
MIG	CXCL9	0
MIG1	VPS4B	0
MIG10	PGK1	0
MIG11	MOCS1	0
MIG12	MID1IP1	0
MIG15	DEGS1	0
MIG19	NBR1	0
MIG2	FERMT2|RFTN1	1
MIG2B	FERMT3	0
MIG3	C17orf80	0
MIG5	RAC1	0
MIG6	ERRFI1|RPL36A	1
MIG8	API5	0
MIGA1_HUMAN	MIGA1	0
MIGA2_HUMAN	MIGA2	0
MIHB	BIRC2	0
MIHC	BIRC3	0
MIIP_HUMAN	MIIP	0
MIKI	HEPACAM2	0
MIL1	BCL2L13	0
MILK1_HUMAN	MICALL1	0
MILK2_HUMAN	MICALL2	0
MILR1_HUMAN	MILR1	0
MIM	MTSS1	0
MIME_HUMAN	OGN	0
MIMP	MTCH2	0
MIMT17	TIMM17A	0
MIMT44	TIMM44	0
MIN1	CD59	0
MIN2	CD59	0
MIN3	CD59	0
MINA	RIOX2	0
MINA53	RIOX2	0
MINCLE	CLEC4E	0
MINK	MINK1	0
MINK1_HUMAN	MINK1	0
MINOR	NR4A3	0
MINOS2	IMMT	0
MINOS3	CHCHD3	0
MINP1_HUMAN	MINPP1	0
MINT	SPEN	0
MINT1	APBA1	0
MINT2	APBA2	0
MINT3	APBA3	0
MINT_HUMAN	SPEN	0
MINY1_HUMAN	MINDY1	0
MINY2_HUMAN	MINDY2	0
MINY3_HUMAN	MINDY3	0
MINY4_HUMAN	MINDY4	0
MIO	MLXIPL	0
MIOX_HUMAN	MIOX	0
MIO_HUMAN	MIOS	0
MIP1	MAPKAP1|TNPO1	1
MIP18	FAM96B	0
MIP18_HUMAN	FAM96B	0
MIP1A	CCL3	0
MIP1B	CCL4	0
MIP2	WDR26	0
MIP224	PSMC4	0
MIP2A	CXCL2	0
MIP2G	CXCL14	0
MIP3	CCL23	0
MIP3A	CCL20	0
MIP3B	CCL19	0
MIP4	CCL18	0
MIP5	CCL15	0
MIPEP_HUMAN	MIPEP	0
MIPO1_HUMAN	MIPOL1	0
MIPP	MINPP1	0
MIPT3	TRAF3IP1	0
MIPT3_HUMAN	TRAF3IP1	0
MIP_HUMAN	MIP	0
MIR	MARCH8|MLXIP	1
MIR1	FSD1	0
MIR10	LILRB2	0
MIR16	GDE1	0
MIR7	LILRB1	0
MIRAB13	MICALL1	0
MIRH1	MIR17HG	0
MIRH1_HUMAN	MIR17HG	0
MIRHG1	MIR17HG	0
MIRK	DYRK1B	0
MIRO1_HUMAN	RHOT1	0
MIRO2_HUMAN	RHOT2	0
MIS12_HUMAN	MIS12	0
MIS13	DSN1	0
MIS14	NSL1	0
MIS18B	OIP5	0
MISP_HUMAN	MISP	0
MISR2	AMHR2	0
MISSL_HUMAN	MAPK1IP1L	0
MIST	CLNK	0
MIST1	BHLHA15	0
MIS_HUMAN	AMH	0
MITA	TMEM173	0
MITAP1	NDEL1	0
MITD1_HUMAN	MITD1	0
MITF_HUMAN	MITF	0
MITR	HDAC9	0
MITRAC12	COA3	0
MITRAC15	COA1	0
MITRAC7	SMIM20	0
MIXL	MIXL1	0
MIXL1_HUMAN	MIXL1	0
MIZ1	ZBTB17	0
MIZF	HINFP	0
MIZIP	ZMYND19	0
MJD	ATXN3	0
MJD1	ATXN3	0
MJDL	ATXN3L	0
MK01_HUMAN	MAPK1	0
MK03_HUMAN	MAPK3	0
MK04_HUMAN	MAPK4	0
MK06_HUMAN	MAPK6	0
MK07_HUMAN	MAPK7	0
MK08_HUMAN	MAPK8	0
MK09_HUMAN	MAPK9	0
MK1	MDK	0
MK10_HUMAN	MAPK10	0
MK11_HUMAN	MAPK11	0
MK12_HUMAN	MAPK12	0
MK13_HUMAN	MAPK13	0
MK14_HUMAN	MAPK14	0
MK15_HUMAN	MAPK15	0
MK67I_HUMAN	NIFK	0
MKI67IP	NIFK	0
MKK2	MAP2K2	0
MKK3	MAP2K3	0
MKK4	MAP2K4	0
MKK5	MAP2K5	0
MKK6	MAP2K6	0
MKK7	MAP2K7	0
MKKS_HUMAN	MKKS	0
MKL1_HUMAN	MKL1	0
MKL2_HUMAN	MKL2	0
MKLN1_HUMAN	MKLN1	0
MKLP1	KIF23	0
MKLP2	KIF20A	0
MKNK1_HUMAN	MKNK1	0
MKNK2_HUMAN	MKNK2	0
MKP1	DUSP1	0
MKP2	DUSP4	0
MKP3	DUSP6	0
MKP4	DUSP9	0
MKP5	DUSP10	0
MKP6	DUSP14	0
MKP7	DUSP16	0
MKP8	DUSP26	0
MKPX	DUSP22	0
MKRN1_HUMAN	MKRN1	0
MKRN2_HUMAN	MKRN2	0
MKRN3_HUMAN	MKRN3	0
MKRN4	MKRN4P	0
MKRN4_HUMAN	MKRN4P	0
MKRNP5	MKRN4P	0
MKS1_HUMAN	MKS1	0
MKS3	TMEM67	0
MKS3_HUMAN	TMEM67	0
MKSR1	B9D1	0
MKSR2	B9D2	0
MKSTYX	STYXL1	0
MKX_HUMAN	MKX	0
MK_HUMAN	MDK	0
ML	KLRF1	0
ML12A_HUMAN	MYL12A	0
ML12B_HUMAN	MYL12B	0
ML4	MCOLN1	0
MLA1	CD63	0
MLAS	SLC7A5P1	0
MLAT4	P3H2	0
MLC1SA	MYL6B	0
MLC1_HUMAN	MLC1	0
MLC2	MYL2|MYL9	1
MLCB	MYL12A	0
MLCK	MYLK|MYLK3	1
MLCK1	MYLK	0
MLD	DEGS1	0
MLEC_HUMAN	MLEC	0
MLEL1	DHX36	0
MLF1IP	CENPU	0
MLF1_HUMAN	MLF1	0
MLF2_HUMAN	MLF2	0
MLH1_HUMAN	MLH1	0
MLH3_HUMAN	MLH3	0
MLIAP	BIRC7	0
MLIP_HUMAN	MLIP	0
MLK1	MAP3K9	0
MLK2	MAP3K10	0
MLK3	MAP3K11	0
MLK4	MAP3K21	0
MLKL_HUMAN	MLKL	0
MLL	KMT2A	0
MLL1	KMT2A	0
